Date,Open,High,Low,Close,Adj Close,Volume
2017-09-01,250.0,255.0,237.5,237.5,237.5,4658997
2017-09-04,225.649994,225.649994,225.649994,225.649994,225.649994,309923
2017-09-05,214.399994,214.399994,214.399994,214.399994,214.399994,192377
2017-09-06,203.699997,203.699997,203.699997,203.699997,203.699997,267160
2017-09-07,193.550003,213.850006,193.550003,206.949997,206.949997,34241770
2017-09-08,201.0,205.100006,198.399994,201.25,201.25,5412431
2017-09-11,202.899994,204.699997,192.399994,193.850006,193.850006,5588615
2017-09-12,195.0,198.0,184.449997,187.050003,187.050003,36566461
2017-09-13,194.699997,196.399994,192.699997,196.399994,196.399994,4592680
2017-09-14,205.899994,206.199997,201.399994,206.199997,206.199997,6454750
2017-09-15,209.5,211.55000299999998,202.25,203.25,203.25,19039812
2017-09-18,206.449997,206.449997,199.050003,199.949997,199.949997,6389800
2017-09-19,200.0,203.899994,197.699997,198.649994,198.649994,4287615
2017-09-20,199.0,200.199997,195.0,195.399994,195.399994,2925035
2017-09-21,196.199997,197.5,190.600006,195.449997,195.449997,3559653
2017-09-22,193.25,198.75,189.050003,190.25,190.25,5176182
2017-09-25,190.0,191.5,183.600006,188.25,188.25,3928855
2017-09-26,190.25,193.300003,188.5,189.550003,189.550003,3647262
2017-09-27,191.0,191.0,180.0,180.449997,180.449997,4276411
2017-09-28,181.899994,182.5,173.5,175.899994,175.899994,6803935
2017-09-29,177.649994,190.899994,177.449997,183.75,183.75,4999893
2017-10-03,183.75,187.0,182.649994,184.350006,184.350006,1759816
2017-10-04,184.800003,189.0,184.0,185.149994,185.149994,2034157
2017-10-05,185.0,186.0,180.25,181.149994,181.149994,2710481
2017-10-06,182.300003,182.949997,180.25,180.600006,180.600006,2760329
2017-10-09,181.5,182.899994,179.5,179.899994,179.899994,2038990
2017-10-10,180.0,184.399994,179.300003,180.25,180.25,5116910
2017-10-11,182.0,183.100006,178.100006,178.699997,178.699997,3896403
2017-10-12,180.050003,180.800003,178.0,178.100006,178.100006,1867823
2017-10-13,180.0,187.75,179.199997,183.25,183.25,9303982
2017-10-16,184.850006,188.0,180.050003,180.800003,180.800003,4999594
2017-10-17,181.699997,184.699997,181.149994,182.050003,182.050003,4001669
2017-10-18,182.350006,182.899994,179.5,179.949997,179.949997,3401693
2017-10-19,181.0,184.449997,180.899994,183.5,183.5,2362093
2017-10-23,183.5,185.25,179.600006,179.850006,179.850006,3370600
2017-10-24,180.75,182.649994,179.850006,180.300003,180.300003,2694052
2017-10-25,181.800003,182.600006,173.699997,175.899994,175.899994,5183142
2017-10-26,176.550003,178.899994,174.0,174.449997,174.449997,3455465
2017-10-27,175.399994,176.850006,174.5,174.899994,174.899994,2618383
2017-10-30,175.800003,181.5,175.800003,178.800003,178.800003,4085826
2017-10-31,179.75,179.75,177.550003,177.899994,177.899994,1587498
2017-11-01,178.550003,183.600006,177.300003,178.149994,178.149994,4175241
2017-11-02,179.050003,191.449997,178.5,186.899994,186.899994,15438592
2017-11-03,188.899994,194.75,187.0,193.300003,193.300003,9083391
2017-11-06,194.600006,210.0,194.5,207.199997,207.199997,20016574
2017-11-07,209.75,213.80000299999998,198.0,202.550003,202.550003,16877244
2017-11-08,203.0,205.0,195.100006,196.100006,196.100006,8367167
2017-11-09,197.5,201.75,196.25,199.5,199.5,4612496
2017-11-10,199.5,199.899994,193.5,194.850006,194.850006,3865941
2017-11-13,195.699997,198.149994,193.25,194.0,194.0,2981764
2017-11-14,194.5,194.899994,189.550003,190.149994,190.149994,3777259
2017-11-15,190.0,194.0,187.300003,189.25,189.25,4203443
2017-11-16,190.5,199.600006,190.0,198.899994,198.899994,6098738
2017-11-17,201.899994,202.899994,197.100006,198.199997,198.199997,4351915
2017-11-20,198.5,205.0,198.050003,204.050003,204.050003,6421487
2017-11-21,205.0,208.800003,202.0,205.0,205.0,6641932
2017-11-22,205.75,205.75,200.5,201.75,201.75,3738514
2017-11-23,202.300003,205.600006,200.550003,202.149994,202.149994,3487521
2017-11-24,202.75,205.5,202.25,202.800003,202.800003,2820801
2017-11-27,202.5,205.399994,201.0,204.600006,204.600006,2791373
2017-11-28,205.0,207.050003,199.100006,200.949997,200.949997,3649749
2017-11-29,201.300003,202.800003,197.300003,197.899994,197.899994,3802629
2017-11-30,197.5,197.75,193.600006,194.5,194.5,4826787
2017-12-01,195.5,196.800003,191.699997,191.949997,191.949997,3117840
2017-12-04,192.75,192.75,188.800003,189.649994,189.649994,2843066
2017-12-05,189.0,191.0,188.300003,190.149994,190.149994,3093576
2017-12-06,189.5,189.75,186.399994,186.649994,186.649994,2332029
2017-12-07,187.0,190.850006,186.649994,189.25,189.25,2447727
2017-12-08,191.0,191.399994,188.149994,188.899994,188.899994,3024776
2017-12-11,189.75,190.350006,187.5,187.699997,187.699997,2005947
2017-12-12,188.100006,188.149994,185.300003,185.850006,185.850006,1814721
2017-12-13,185.850006,188.699997,184.5,184.800003,184.800003,1886827
2017-12-14,185.699997,186.149994,181.5,182.850006,182.850006,2210973
2017-12-15,184.800003,186.300003,183.699997,184.600006,184.600006,1967854
2017-12-18,184.25,187.0,179.0,185.050003,185.050003,3345536
2017-12-19,186.0,187.449997,183.300003,184.5,184.5,2662271
2017-12-20,185.149994,185.550003,182.899994,183.75,183.75,2693653
2017-12-21,184.0,190.949997,183.600006,189.050003,189.050003,4540907
2017-12-22,191.0,192.300003,185.100006,187.050003,187.050003,4944036
2017-12-26,187.050003,187.75,184.0,184.5,184.5,3516860
2017-12-27,185.5,185.800003,183.75,184.199997,184.199997,2417466
2017-12-28,184.5,185.649994,183.850006,184.550003,184.550003,2067830
2017-12-29,185.0,185.649994,183.649994,184.149994,184.149994,2431218
